timestamp,alpha,beta,theta,gamma,delta
2026-02-04T17:14:50.045167,0.1289,0.1984,-0.1816,0.0363,0.0064
2026-02-04T17:14:51.046930,0.2699,0.2001,0.0013,0.0973,0.1303
2026-02-04T17:14:52.048177,0.1931,0.169,0.0734,0.0988,0.205
2026-02-04T17:14:53.050958,0.222,0.1738,0.1432,0.0129,0.1115
2026-02-04T17:14:54.052408,0.2811,0.1888,0.1619,0.0652,0.1426
2026-02-04T17:14:55.053695,0.2173,0.208,-0.0655,0.1577,0.1404
2026-02-04T17:14:56.055045,0.3235,0.3036,0.0673,0.208,0.1648
2026-02-04T17:14:57.056006,0.3306,0.3807,0.1044,0.1883,0.1244
2026-02-04T17:14:58.056453,0.2633,0.3312,0.1935,0.1708,0.1389
2026-02-04T17:14:59.057292,0.3335,0.2726,0.2353,0.1412,0.2366
2026-02-04T17:15:00.058199,0.1305,0.1239,0.1682,0.1131,0.0919
2026-02-04T17:15:01.059639,0.3036,0.2216,0.1361,0.1665,0.0874
2026-02-04T17:15:02.061055,0.2485,0.2833,0.0452,0.155,-0.021
2026-02-04T17:15:03.062823,0.1314,0.2563,-0.1046,0.1014,-0.1183
2026-02-04T17:15:04.064612,0.2975,0.2672,0.0156,0.1403,0.0321
2026-02-04T17:15:05.065866,0.3859,0.2908,0.0276,0.1319,0.0345
2026-02-04T17:15:06.066548,0.3534,0.2903,0.0757,0.1321,0.0678
2026-02-04T17:15:07.068012,0.368,0.3041,0.1269,0.172,0.099
2026-02-04T17:15:08.068808,0.3091,0.254,-0.0758,0.0846,0.1151
2026-02-04T17:15:09.070703,0.2437,0.242,0.0326,0.0726,0.1672
2026-02-04T17:15:10.071673,0.2283,0.214,0.1215,0.1151,0.1762
2026-02-04T17:15:11.072706,0.2471,0.291,0.0955,0.0679,0.2146
2026-02-04T17:15:12.073627,0.292,0.3215,0.0971,0.0542,0.2209
2026-02-04T17:15:13.075385,0.3727,0.3303,0.1039,0.0704,-0.0412
2026-02-04T17:15:14.076546,0.3699,0.2734,0.1191,0.1026,-0.0514
2026-02-04T17:15:15.078133,0.2443,0.1862,-0.1591,0.1059,-0.1131
2026-02-04T17:15:16.079040,0.2174,0.2076,-0.1196,0.0867,-0.0514
2026-02-04T17:15:17.080401,0.2764,0.2223,-0.0273,0.1292,0.0081
2026-02-04T17:15:18.081520,0.3516,0.2862,0.2029,0.1146,0.1636
2026-02-04T17:15:19.084423,0.3712,0.2864,0.3059,0.0692,0.3403
2026-02-04T17:15:20.085501,0.3661,0.2521,0.1471,-0.0491,0.1303
2026-02-04T17:15:21.087097,0.3621,0.2223,-0.0567,-0.0099,0.0686
2026-02-04T17:15:22.089410,0.3227,0.098,0.1157,-0.0306,0.1534
2026-02-04T17:15:23.091042,0.3174,0.1522,0.1815,0.0861,0.2176
2026-02-04T17:15:24.092130,0.2718,0.1888,0.1796,0.1165,0.2587
2026-02-04T17:15:25.093528,0.3283,0.2285,0.2354,0.0479,0.254
2026-02-04T17:15:26.094425,0.2591,0.3411,0.2214,0.1031,0.2093
2026-02-04T17:15:27.095325,0.361,0.3308,0.0319,0.1776,0.0126
2026-02-04T17:15:28.097175,0.3444,0.2262,-0.1615,0.1714,0.0378
2026-02-04T17:15:29.098912,0.3432,0.3023,0.073,0.1648,0.0761
2026-02-04T17:15:30.100667,0.3454,0.3598,0.1836,0.1731,0.1833
2026-02-04T17:15:31.101437,0.2924,0.2428,-0.1345,0.0528,0.0868
2026-02-04T17:15:32.102693,0.2301,0.229,-0.1247,0.0695,0.0724
2026-02-04T17:15:33.103779,0.278,0.2616,-0.0982,0.0976,-0.1288
2026-02-04T17:15:34.105843,0.2459,0.3063,-0.0311,0.201,0.056
2026-02-04T17:15:35.107282,0.2512,0.3237,0.1515,0.2181,0.2697
2026-02-04T17:15:36.108230,0.243,0.2336,0.1443,-0.0489,0.162
2026-02-04T17:15:37.109970,0.3196,0.2148,-0.0268,0.0022,-0.1636
2026-02-04T17:15:38.111026,0.3654,0.2205,-0.0077,0.0606,-0.075
2026-02-04T17:15:39.113701,0.296,0.2257,0.0641,0.1081,0.0072
2026-02-04T17:15:40.115116,0.3419,0.2464,-0.0389,0.0674,0.0088
2026-02-04T17:15:41.117184,0.2222,0.2485,0.1764,0.0798,0.1584
2026-02-04T17:15:42.118174,0.2788,0.165,0.0952,0.098,0.1777
2026-02-04T17:15:43.119450,0.1147,0.2007,0.0776,0.0758,0.2304
2026-02-04T17:15:44.122081,0.1279,0.2879,0.0538,0.2103,0.2342
2026-02-04T17:15:45.122793,0.1786,0.3074,0.0015,0.2372,0.0192
2026-02-04T17:15:46.126319,0.3162,0.3037,-0.0184,0.1661,0.049
2026-02-04T17:15:47.127938,0.2645,0.2702,0.0809,0.2013,0.2174
2026-02-04T17:15:48.129592,0.2826,0.2166,0.01,0.1943,0.0993
2026-02-04T17:15:49.131457,0.3024,0.2466,0.1364,0.1207,0.1199
2026-02-04T17:15:50.132153,0.2371,0.262,0.2282,0.2015,0.1546
2026-02-04T17:15:51.133592,0.3025,0.2747,0.2399,0.2569,0.2529
2026-02-04T17:15:52.134924,0.217,0.2028,0.0693,0.1557,0.1983
2026-02-04T17:15:53.135977,0.1788,0.25,0.1714,0.1041,0.4089
2026-02-04T17:15:54.137595,0.2259,0.2749,0.1798,-0.0415,0.2996
2026-02-04T17:15:55.138573,0.2107,0.2512,0.0756,-0.0313,0.3716
2026-02-04T17:15:56.139459,0.1914,0.18,-0.0096,0.1139,0.0402
2026-02-04T17:15:57.141158,0.2789,0.2131,0.0458,0.11,0.0999
2026-02-04T17:15:58.142173,0.2536,0.2712,0.0706,0.1544,0.1856
2026-02-04T17:15:59.143326,0.3699,0.1724,0.0831,0.0489,-0.0296
2026-02-04T17:16:00.144800,0.32,0.1826,0.0279,0.0327,0.0825
2026-02-04T17:16:01.146559,0.3709,0.2034,0.0258,0.0364,0.149
2026-02-04T17:16:02.147582,0.4015,0.1998,0.0385,0.0464,0.1234
2026-02-04T17:16:03.149375,0.3503,0.2111,0.011,0.0119,-0.008
2026-02-04T17:16:04.150537,0.3143,0.2145,-0.0141,0.0002,0.1431
2026-02-04T17:16:05.151990,0.2997,0.3942,0.1017,0.1514,0.2238
2026-02-04T17:16:06.154282,0.186,0.211,-0.0798,0.0879,0.1031
2026-02-04T17:16:07.156565,0.2223,0.2368,-0.0793,0.0656,0.0857
2026-02-04T17:16:08.157619,0.2326,0.3378,-0.0032,0.1298,0.0573
2026-02-04T17:16:09.158684,0.2689,0.3694,0.082,0.1687,0.1126
2026-02-04T17:16:10.160034,0.2854,0.3553,0.0815,0.1401,0.0854
2026-02-04T17:16:11.192792,0.2711,0.3095,-0.0836,0.0916,0.008
2026-02-04T17:16:12.195488,0.2455,0.2754,-0.1902,0.079,-0.0751
2026-02-04T17:16:13.196568,0.359,0.3657,-0.0125,0.2002,0.0149
2026-02-04T17:16:14.198077,0.3051,0.3627,-0.0262,0.2184,0.0952
2026-02-04T17:16:15.199442,0.3636,0.2655,0.0063,0.2468,0.1318
2026-02-04T17:16:16.200594,0.3835,0.257,-0.0004,0.2579,0.1643
2026-02-04T17:16:17.202600,0.2836,0.2715,0.0116,0.1632,0.1154
2026-02-04T17:16:18.203770,0.306,0.2858,-0.0111,0.1721,0.1122
2026-02-04T17:16:19.204999,0.3796,0.3349,-0.0351,0.2582,0.0343
2026-02-04T17:16:20.205910,0.305,0.35,0.0569,0.251,0.0744
2026-02-04T17:16:21.207811,0.3531,0.3434,0.1314,0.188,-0.0141
2026-02-04T17:16:22.208964,0.3839,0.3775,0.1627,0.2716,0.0878
2026-02-04T17:16:23.216080,0.4083,0.4402,0.1129,0.3131,0.1682
2026-02-04T17:16:24.219878,0.3896,0.3777,-0.0159,0.2302,0.203
2026-02-04T17:16:25.221844,0.4289,0.3241,0.0324,0.1303,-0.0559
2026-02-04T17:16:26.222803,0.4361,0.3213,0.1013,0.1896,0.1309
2026-02-04T17:16:27.224206,0.3265,0.2909,-0.0108,0.1899,0.0886
2026-02-04T17:16:28.225222,0.3939,0.3021,0.0395,0.1323,0.1542
2026-02-04T17:16:29.227298,0.4006,0.3346,-0.0385,0.1177,0.1345
2026-02-04T17:16:30.229166,0.3211,0.3208,0.0957,0.0456,0.1663
2026-02-04T17:16:31.230388,0.2615,0.3385,0.1399,0.0393,0.1478
2026-02-04T17:16:32.231572,0.2746,0.38,0.1826,0.0529,0.2222
2026-02-04T17:16:33.232727,0.3029,0.3651,-0.003,0.0702,0.1009
2026-02-04T17:16:34.234157,0.4058,0.3677,0.1926,0.3156,0.134
2026-02-04T17:16:35.235715,0.3528,0.3695,0.2501,0.2611,0.0895
2026-02-04T17:16:36.236922,0.419,0.3637,0.1136,0.242,0.0578
2026-02-04T17:16:37.238650,0.4408,0.3559,0.0957,0.1724,0.0037
2026-02-04T17:16:38.240165,0.4189,0.3585,0.1552,0.1341,0.032
2026-02-04T17:16:39.241018,0.5352,0.4301,0.2688,0.1584,0.1166
2026-02-04T17:16:40.242808,0.4413,0.4026,0.2222,0.2158,0.1732
2026-02-04T17:16:41.245303,0.4813,0.4402,0.2211,0.2283,0.1811
2026-02-04T17:16:42.245964,0.2948,0.2257,-0.0222,0.1625,0.0176
2026-02-04T17:16:43.247893,0.1574,0.1745,-0.0205,0.1152,0.1239
2026-02-04T17:16:44.248660,0.2257,0.184,0.0219,0.1414,0.2477
2026-02-04T17:16:45.250580,0.2821,0.2009,0.0881,0.1605,0.3113
2026-02-04T17:16:46.252868,0.3778,0.2577,0.1404,0.1585,0.206
2026-02-04T17:16:47.254340,0.4754,0.3574,0.2811,0.2386,0.1461
2026-02-04T17:16:48.255675,0.3662,0.3048,0.086,0.1823,0.0586
2026-02-04T17:16:49.257262,0.2793,0.3301,-0.0228,0.219,0.1737
2026-02-04T17:16:50.258155,0.3275,0.3384,0.093,0.1661,0.3232
2026-02-04T17:16:51.260178,0.3543,0.3697,0.2253,0.1616,0.1694
2026-02-04T17:16:52.261502,0.3769,0.3323,0.2528,0.2057,0.2662
2026-02-04T17:16:53.264042,0.4229,0.3066,0.276,0.2608,0.3384
2026-02-04T17:16:54.265149,0.3409,0.3462,0.2582,0.2471,0.3134
2026-02-04T17:16:55.266959,0.2895,0.34,0.0388,0.0644,0.1134
2026-02-04T17:16:56.270011,0.2807,0.3121,-0.0259,0.098,0.2512
2026-02-04T17:16:57.271463,0.2922,0.1947,-0.0437,0.0717,0.0402
2026-02-04T17:16:58.273310,0.4178,0.1811,0.0163,0.1463,0.143
2026-02-04T17:16:59.275290,0.4421,0.2409,0.0033,0.1515,-0.0457
2026-02-04T17:17:00.276980,0.3214,0.2349,-0.0221,0.1707,-0.085
2026-02-04T17:17:01.279856,0.3561,0.3396,0.0176,0.167,-0.0991
2026-02-04T17:17:02.283225,0.4416,0.3867,0.0883,0.301,-0.0193
2026-02-04T17:17:03.284354,0.3725,0.4032,0.19,0.2525,0.122
2026-02-04T17:17:04.285093,0.295,0.3607,0.1607,0.2598,0.1034
2026-02-04T17:17:05.286990,0.2805,0.2675,0.1894,0.0859,0.2381
2026-02-04T17:17:06.287598,0.3403,0.1568,0.1482,0.1018,0.184
2026-02-04T17:17:07.288891,0.417,0.244,0.2354,0.1761,-0.0365
2026-02-04T17:17:08.290516,0.3841,0.3436,0.239,0.1733,0.0094
2026-02-04T17:17:09.291827,0.3372,0.319,0.1612,0.1455,0.1242
2026-02-04T17:17:10.292806,0.2996,0.3698,0.1565,0.2385,0.0792
2026-02-04T17:17:11.294099,0.3936,0.3623,0.1273,0.262,0.0344
2026-02-04T17:17:12.295335,0.4047,0.3673,0.0707,0.1866,0.1782
2026-02-04T17:17:13.296034,0.3508,0.4011,0.1729,0.1671,0.1813
2026-02-04T17:17:14.297110,0.3771,0.2934,0.2315,0.1739,0.2952
2026-02-04T17:17:15.297894,0.3519,0.2386,0.223,0.1518,0.3708
2026-02-04T17:17:16.298632,0.3543,0.2441,0.2561,0.1868,0.4474
2026-02-04T17:17:17.300919,0.3224,0.2744,0.2317,0.1817,0.4045
2026-02-04T17:17:18.303713,0.2872,0.2449,0.1199,0.1313,0.3394
2026-02-04T17:17:19.304884,0.3209,0.2386,0.0798,0.144,0.3014
2026-02-04T17:17:20.306765,0.2823,0.2111,0.1779,0.153,0.1388
2026-02-04T17:17:21.307252,0.247,0.244,0.1071,0.208,0.1936
2026-02-04T17:17:22.307917,0.3112,0.2459,0.1596,0.1929,0.2637
2026-02-04T17:17:23.310037,0.1858,0.1426,0.0449,0.0559,0.2384
2026-02-04T17:17:24.313555,0.1997,0.2452,0.0918,0.0782,-0.0313
2026-02-04T17:17:25.314489,0.3886,0.1824,0.0759,0.052,0.0701
2026-02-04T17:17:26.315675,0.4562,0.1272,0.0952,0.1009,0.0717
2026-02-04T17:17:27.318385,0.2915,0.2361,0.1204,0.1711,-0.0019
2026-02-04T17:17:28.319374,0.2984,0.194,0.0851,0.1521,0.0417
2026-02-04T17:17:29.321190,0.3042,0.2146,0.0644,0.1479,0.0065
2026-02-04T17:17:30.322610,0.3396,0.2517,-0.0121,0.1477,0.1719
2026-02-04T17:17:31.325584,0.3776,0.2947,-0.0026,0.1705,0.1423
2026-02-04T17:17:32.327176,0.4026,0.285,0.0551,0.2071,0.0761
2026-02-04T17:17:33.328144,0.3096,0.2644,-0.0422,0.1785,0.1401
2026-02-04T17:17:34.329461,0.394,0.2608,0.151,0.1434,0.1173
2026-02-04T17:17:35.330341,0.3793,0.3136,0.2162,0.1606,0.1307
2026-02-04T17:17:36.331629,0.347,0.3385,-0.1051,0.2187,0.0427
2026-02-04T17:17:37.332680,0.3472,0.3356,0.0424,0.2088,0.0271
2026-02-04T17:17:38.333989,0.2891,0.1949,0.0434,0.0583,0.0488
2026-02-04T17:17:39.336283,0.2955,0.1455,0.0343,0.0615,0.0025
2026-02-04T17:17:40.337037,0.2373,0.1477,-0.0652,0.191,-0.025
2026-02-04T17:17:41.337928,0.2075,0.2645,-0.0616,0.194,-0.0732
2026-02-04T17:17:42.339368,0.1348,0.2134,-0.0008,0.1027,0.0902
2026-02-04T17:17:43.341344,0.2193,0.1914,0.02,0.0754,0.1358
2026-02-04T17:17:44.343536,0.2017,0.2729,0.1158,0.1226,0.1405
2026-02-04T17:17:45.344502,0.2957,0.1703,-0.0946,0.0934,-0.0169
2026-02-04T17:17:46.346827,0.4254,0.2426,-0.0292,0.0249,0.0811
2026-02-04T17:17:47.347701,0.3784,0.2162,-0.0484,0.0323,0.0368
2026-02-04T17:17:48.348470,0.3022,0.2112,-0.0191,0.0761,-0.1407
2026-02-04T17:17:49.350097,0.3268,0.1923,-0.0438,0.0383,-0.1812
2026-02-04T17:17:50.351008,0.3413,0.2192,-0.2322,0.0796,-0.183
2026-02-04T17:17:51.352465,0.2131,0.2523,-0.256,0.0234,-0.1694
2026-02-04T17:17:52.355582,0.1652,0.2094,-0.0615,0.0435,-0.0033
2026-02-04T17:17:53.358065,0.2414,0.2222,0.0167,0.0322,0.1885
2026-02-04T17:17:54.358819,0.2722,0.2105,0.0765,-0.0183,0.2612
2026-02-04T17:17:55.359720,0.3302,0.1809,0.1178,-0.012,-0.0065
2026-02-04T17:17:56.360834,0.2962,0.2754,0.0511,0.0789,0.1276
2026-02-04T17:17:57.361967,0.3594,0.2732,0.0809,0.0683,0.1867
2026-02-04T17:17:58.364306,0.3243,0.223,0.0941,0.0829,0.1009
2026-02-04T17:17:59.366567,0.4158,0.3037,0.2682,0.2928,0.1888
2026-02-04T17:18:00.367257,0.3846,0.2531,0.0359,0.2173,0.0865
2026-02-04T17:18:01.368877,0.3169,0.3037,-0.0051,0.1253,0.1359
2026-02-04T17:18:02.370866,0.3208,0.266,-0.0649,0.037,0.1247
2026-02-04T17:18:03.372259,0.3933,0.2589,-0.0259,-0.0032,-0.0321
2026-02-04T17:18:04.373404,0.3988,0.192,0.0494,0.0131,0.0194
2026-02-04T17:22:54.189235,0.1974,0.2007,0.0016,0.1215,0.102
2026-02-04T17:22:55.664721,0.2382,0.2042,0.0002,0.0922,0.1078
2026-02-04T17:22:56.858739,0.2382,0.2042,0.0002,0.0922,0.1078
2026-02-04T17:22:58.082609,0.2382,0.2042,0.0002,0.0922,0.1078
2026-02-04T17:22:59.231397,0.2071,0.1913,0.0198,0.0922,0.1016
2026-02-04T17:23:00.360432,0.2071,0.1913,0.0198,0.1243,0.1016
2026-02-04T17:23:01.426938,0.1455,0.2099,-0.0526,0.1051,0.0188
2026-02-04T17:23:02.428020,0.158,0.187,-0.0788,0.0591,0.0622
2026-02-04T17:23:03.429473,0.2575,0.1683,-0.0171,0.1063,0.0928
2026-02-04T17:23:04.431167,0.2867,0.1502,0.0463,-0.0423,0.0665
2026-02-04T17:23:05.432706,0.232,0.168,0.0535,-0.047,0.1014
2026-02-04T17:23:06.433922,0.1698,0.1299,-0.027,-0.0346,0.1272
2026-02-04T17:23:07.447931,0.2459,0.1406,0.0106,-0.0597,0.0555
2026-02-04T17:23:08.451223,0.2205,0.0683,0.1446,-0.1324,0.1119
2026-02-04T17:23:09.452682,0.0761,0.0507,0.0565,-0.1287,0.0811
2026-02-04T17:23:10.453321,0.0681,0.0514,0.0775,-0.114,0.1322
2026-02-04T17:23:11.454634,0.0145,0.017,0.0971,-0.0965,0.1135
2026-02-04T17:23:12.456561,0.1433,0.034,0.0058,0.006,-0.1607
2026-02-04T17:23:13.458577,0.1222,0.0236,-0.1354,-0.064,-0.2152
2026-02-04T17:23:14.459487,0.0292,-0.0093,-0.0453,-0.0716,-0.1616
2026-02-04T17:23:15.460919,0.0538,-0.0232,-0.0495,-0.0755,-0.1495
2026-02-04T17:23:16.462131,0.0623,0.0058,-0.0349,-0.0535,-0.1484
2026-02-04T17:23:17.463752,0.0902,0.0095,-0.0291,-0.0893,-0.0502
2026-02-04T17:23:18.464807,0.0759,-0.0049,-0.0282,-0.0855,0.0116
2026-02-04T17:23:19.465873,0.0,-0.0195,-0.0231,-0.0572,-0.0482
2026-02-04T17:23:20.467024,0.0248,0.0777,-0.1569,-0.0082,-0.3408
2026-02-04T17:23:21.468876,0.0869,0.0268,-0.1223,-0.015,-0.1646
2026-02-04T17:23:22.469613,0.1298,0.0652,-0.1374,0.0053,-0.0983
2026-02-04T17:23:23.470688,0.1904,0.0515,-0.0638,-0.0081,-0.1103
2026-02-04T17:23:24.471386,0.1976,0.0584,-0.0491,-0.0461,-0.1116
2026-02-04T17:23:25.472438,0.0957,0.115,0.0098,-0.0714,0.0017
2026-02-04T17:23:26.474032,0.0689,0.1158,-0.0779,-0.0605,0.0004
2026-02-04T17:23:27.475592,0.0496,0.0648,-0.0218,-0.0722,-0.0292
2026-02-04T17:23:28.476336,0.0933,0.0272,0.0217,-0.0684,-0.0188
2026-02-04T17:23:29.477136,0.1131,0.0143,-0.0914,-0.096,-0.1918
2026-02-04T17:23:30.478240,0.0968,0.0301,-0.1177,-0.1107,-0.2614
2026-02-04T17:23:31.479418,0.0807,-0.0091,-0.1411,-0.0232,-0.2064
2026-02-04T17:23:32.480972,0.0825,-0.0496,-0.1262,-0.0868,-0.2067
2026-02-04T17:23:33.482915,0.0643,-0.0803,-0.1003,-0.115,-0.161
2026-02-04T17:23:34.483905,0.0223,-0.0912,-0.1268,-0.1059,-0.1974
2026-02-04T17:23:35.503431,0.0227,-0.0441,-0.2454,-0.105,-0.2348
2026-02-04T17:23:36.518577,0.0268,-0.0443,-0.2121,-0.0764,-0.2112
2026-02-04T17:23:37.521019,-0.006,-0.0378,-0.108,-0.0485,-0.1389
2026-02-04T17:23:38.521789,0.0424,-0.0613,-0.0955,-0.0698,-0.2028
2026-02-04T17:23:39.522459,0.0233,-0.0159,-0.0674,-0.0626,-0.1128
2026-02-04T17:23:40.523280,-0.0603,0.001,-0.0114,-0.0523,-0.1043
2026-02-04T17:23:41.524385,-0.0513,-0.0699,-0.0738,-0.0982,-0.1161
2026-02-04T17:23:42.525101,-0.0492,-0.0675,-0.0873,-0.0712,-0.0709
2026-02-04T17:23:43.525948,-0.0342,0.0525,-0.3005,-0.1374,-0.1842
2026-02-04T17:23:44.526802,0.0408,0.0739,-0.1433,-0.1277,-0.09
2026-02-04T17:23:45.528141,0.0814,0.0597,-0.1676,-0.1142,-0.0732
2026-02-04T17:23:46.528945,0.0928,0.0707,-0.2163,-0.1014,-0.114
2026-02-04T17:23:47.530207,0.0659,0.0747,-0.1528,-0.0848,-0.1738
2026-02-04T17:23:48.531562,0.0614,0.0437,-0.2086,-0.1059,-0.1641
2026-02-04T17:23:49.532007,0.0855,0.0342,-0.2361,-0.1435,-0.0499
2026-02-04T17:23:50.532642,0.23,0.1362,0.0446,-0.0113,0.1758
2026-02-04T17:23:51.533575,0.298,0.1321,0.1095,0.0413,0.1465
2026-02-04T17:23:52.534524,0.2605,0.1686,0.1789,0.0815,0.2375
2026-02-04T17:23:53.535954,0.5311,0.4311,0.4395,0.2295,0.4337
2026-02-04T17:23:54.536917,0.4535,0.361,0.4311,0.2409,0.4885
2026-02-04T17:23:55.538754,0.4116,0.3449,0.4551,0.2018,0.5059
2026-02-04T17:23:56.539952,0.3208,0.2276,0.3391,0.2452,0.3634
2026-02-04T17:23:57.540421,0.4647,0.2407,0.3155,0.1482,0.278
2026-02-04T17:23:58.541331,0.4774,0.292,0.4046,0.0835,0.3364
2026-02-04T17:23:59.541849,0.2822,0.1579,0.2461,0.0697,0.3339
2026-02-04T17:24:00.542313,0.3346,0.1114,0.276,0.0227,0.1867
2026-02-04T17:24:01.543312,0.3326,0.1178,0.2271,0.0022,0.2396
2026-02-04T17:24:02.544295,0.2148,0.0799,0.1135,-0.0002,0.0764
2026-02-04T17:24:03.545526,0.2397,0.1225,0.1253,-0.0215,0.1352
2026-02-04T17:24:04.547006,0.312,0.1482,0.2614,0.0179,0.2356
2026-02-04T17:24:05.549900,0.2876,0.1446,0.2612,0.0131,0.232
2026-02-04T17:24:06.552316,0.2951,0.1223,0.2282,0.0205,0.1908
2026-02-04T17:24:07.552816,0.265,0.109,0.212,-0.0084,0.1653
2026-02-04T17:24:08.553744,0.2916,0.1414,0.2589,0.0114,0.2148
2026-02-04T17:24:09.554559,0.339,0.1623,0.2732,0.0261,0.2354
2026-02-04T17:24:10.555950,0.3279,0.1672,0.2172,0.0384,0.2546
2026-02-04T17:24:11.556810,0.2289,0.1188,0.2152,0.0385,0.2298
2026-02-04T17:24:12.557783,0.3473,0.2503,0.1653,0.0611,0.1578
2026-02-04T17:24:13.558425,0.3027,0.2418,0.2773,0.0543,0.1443
2026-02-04T17:24:14.559556,0.3519,0.2398,0.3126,-0.0001,0.2549
2026-02-04T17:24:15.560511,0.3586,0.2012,0.254,-0.0136,0.1985
2026-02-04T17:24:16.561141,0.3049,0.1309,0.1106,0.0095,0.1401
2026-02-04T17:24:17.562472,0.249,0.1296,0.1022,-0.0199,0.1808
2026-02-04T17:24:18.563155,0.3358,0.1266,0.1122,-0.0123,0.1919
2026-02-04T17:24:19.564019,0.3409,0.1193,0.159,0.0131,0.1841
2026-02-04T17:24:20.565499,0.0362,0.0412,-0.0705,-0.0222,-0.0697
2026-02-04T17:24:21.566805,0.0493,0.0454,-0.0619,-0.0303,-0.119
2026-02-04T17:24:22.567992,0.0085,-0.0089,-0.0436,-0.0255,-0.0945
2026-02-04T17:24:23.569500,-0.0076,-0.0019,-0.1002,-0.0904,0.0393
2026-02-04T17:24:24.570083,0.1477,-0.0168,-0.0488,-0.1048,-0.0475
2026-02-04T17:24:25.570692,0.1488,0.0023,-0.0096,-0.0833,0.0592
2026-02-04T17:24:26.571797,0.0994,0.0508,0.0237,-0.1049,0.0468
2026-02-04T17:24:27.572611,0.1634,0.0583,-0.0139,-0.0827,0.0275
2026-02-04T17:24:28.573853,0.0147,0.0277,-0.0769,-0.0393,0.0655
2026-02-04T17:24:29.575321,0.1825,0.083,-0.0438,-0.0201,0.1017
2026-02-04T17:24:30.576099,0.1494,0.1357,0.0353,0.0765,0.1916
2026-02-04T17:24:31.577882,0.2576,0.0318,0.0567,-0.0341,0.1597
2026-02-04T17:24:32.579116,0.2452,0.0385,0.0828,-0.0554,0.201
2026-02-04T17:24:33.580679,0.2514,0.0339,0.0831,-0.0598,0.209
2026-02-04T17:24:34.581723,0.2159,0.0376,0.1301,-0.085,0.2354
2026-02-04T17:24:35.582704,0.1687,0.0717,0.1001,-0.0292,0.0821
2026-02-04T17:24:36.583547,0.1847,0.0773,0.0404,0.0258,0.0563
2026-02-04T17:24:37.584751,0.1049,0.0376,-0.0169,-0.0136,-0.0027
2026-02-04T17:24:38.585759,0.1515,0.0869,-0.0624,-0.001,-0.0271
2026-02-04T17:24:39.587149,0.0955,0.0957,-0.0572,-0.0637,0.0328
2026-02-04T17:24:40.599573,0.1023,0.1164,-0.0193,-0.041,0.0689
2026-02-04T17:24:41.618844,0.1742,0.1098,-0.0394,-0.0633,0.0683
2026-02-04T17:24:42.619793,0.1702,0.1098,-0.1193,-0.0046,0.0529
2026-02-04T17:24:43.620193,0.0924,0.1746,0.0251,0.0383,-0.1214
2026-02-04T17:24:44.622130,0.2035,0.1675,0.0408,0.0813,-0.0254
2026-02-04T17:24:45.622634,0.0817,0.0397,0.0268,-0.009,-0.0375
2026-02-04T17:24:46.624091,0.266,0.0732,0.0554,-0.0248,0.0093
2026-02-04T17:24:47.625435,0.297,0.0659,0.1274,-0.0249,0.1061
2026-02-04T17:24:48.626612,0.1187,0.004,0.0504,-0.0249,-0.0676
2026-02-04T17:24:49.627821,0.0882,0.0785,-0.0712,-0.0771,0.0692
2026-02-04T17:24:50.629170,0.0798,0.0336,-0.0721,-0.1229,0.0459
2026-02-04T17:24:51.630188,0.2346,0.0141,-0.0549,0.0052,-0.0035
2026-02-04T17:24:52.631307,0.3071,0.0648,0.0378,0.0256,0.0086
2026-02-04T17:24:53.632190,0.2748,0.0638,0.0729,-0.0264,0.0618
2026-02-04T17:24:54.657683,0.2667,0.0788,0.046,0.0111,0.0502
2026-02-04T17:24:55.736525,0.2593,0.0827,0.0775,0.0282,0.1163
2026-02-04T17:24:56.737613,0.2889,0.1221,0.0573,-0.016,0.1767
2026-02-04T17:24:57.738279,0.3043,0.1383,0.1145,-0.0288,0.0734
2026-02-04T17:24:58.739653,0.1201,0.0233,0.0658,-0.038,0.0357
2026-02-04T17:24:59.741101,0.2571,0.0548,0.0447,0.0312,0.1049
2026-02-04T17:25:00.742018,0.2547,0.0645,0.0375,0.008,0.1383
2026-02-04T17:25:01.742569,0.1709,0.1001,0.0592,-0.0388,0.1974
2026-02-04T17:25:02.743690,0.217,0.0554,0.127,-0.0236,0.1743
2026-02-04T17:25:03.745611,0.2225,0.0652,0.119,0.0011,0.1263
2026-02-04T17:25:04.747343,0.2101,0.0142,0.1074,-0.0001,0.1232
2026-02-04T17:25:05.752052,0.16,0.0087,0.0916,0.015,0.1186
2026-02-04T17:25:06.768451,0.1141,-0.0088,0.0662,-0.0174,0.1225
2026-02-04T17:25:07.769403,0.0918,-0.0203,-0.013,-0.0312,0.1165
2026-02-04T17:25:08.770922,0.1329,-0.0125,-0.0113,-0.0195,0.0946
2026-02-04T17:25:09.772311,0.145,-0.0093,0.0385,-0.0253,0.0578
2026-02-04T17:25:10.773080,0.1712,0.0043,-0.0096,-0.0388,0.016
2026-02-04T17:25:11.774094,0.1607,0.0591,-0.0771,-0.0456,-0.0187
2026-02-04T17:25:12.774531,0.1197,0.0752,-0.0428,-0.0081,0.1012
2026-02-04T17:25:13.776088,0.1019,0.0092,-0.0499,-0.0002,0.0405
2026-02-04T17:25:14.778321,0.0325,-0.0402,-0.0395,-0.0716,0.0011
2026-02-04T17:25:15.780028,0.1155,-0.0603,-0.033,-0.0804,0.0101
